scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
3c,1.00E-07,0.07248678,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.816218309,0,-0.399360828,-0.398100562,0.005231672,0.000831761
3c,1.00E-07,0.000100746,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999681624,0,-0.323271757,-0.316447094,0.010194104,0.001042841
3c,1.00E-07,0.000474574,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998502223,0,-0.323673866,-0.316894221,0.010157556,0.001041864
3c,1.00E-07,0.031576283,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.90999415,0,-0.356732338,-0.352987421,0.007587408,0.000955422
3c,1.00E-07,2.48E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999921727,0,-0.323190008,-0.316356166,0.010201552,0.001043039
3c,1.00E-07,0.000873777,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.997246166,0,-0.324103124,-0.317371289,0.010118699,0.00104082
3c,1.00E-07,0.000709721,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.99776193,0,-0.323926735,-0.317175284,0.010134646,0.001041249
3c,1.00E-07,0.234969836,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.581906876,0,-0.566295079,-0.564552419,0.000959643,0.000306801
3c,1.00E-07,3.48E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999890128,0,-0.323200765,-0.316368131,0.010200572,0.001043013
3c,1.00E-07,0.002567561,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.991955485,0,-0.325922781,-0.319390819,0.009955785,0.001036365
3c,1.00E-07,0.004825946,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.984996898,0,-0.328344941,-0.322072157,0.009743374,0.001030369
3c,1.00E-07,6.82E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999784585,0,-0.323236697,-0.316408098,0.010197298,0.001042926
3c,1.00E-07,0.112385095,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.742337061,0,-0.440532852,-0.440356586,0.003637911,0.000705724
3c,1.00E-07,3.65E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999884651,0,-0.323202629,-0.316370205,0.010200402,0.001043008
3c,1.00E-07,0.000182064,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999424809,0,-0.323359238,-0.316544388,0.01018614,0.001042628
3c,1.00E-07,0.011571305,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.964837405,0,-0.335553354,-0.330007709,0.00913992,0.001012111
3c,1.00E-07,0.125258725,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.721356207,0,-0.454002286,-0.453500881,0.003227018,0.000664412
3c,1.00E-07,0.00028107,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999112332,0,-0.323465739,-0.316662821,0.010176455,0.00104237
3c,1.00E-07,0.036105496,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.898495314,0,-0.361491834,-0.35809176,0.00727834,0.000942161
3c,1.00E-07,0.00011013,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999651982,0,-0.323281852,-0.316458322,0.010193185,0.001042816
3c,1.00E-07,0.001480853,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.995342747,0,-0.324755619,-0.318095973,0.010059946,0.001039227
3c,1.00E-07,0.000251778,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999204757,0,-0.323434231,-0.316627785,0.010179319,0.001042446
3c,1.00E-07,0.000372561,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998823762,0,-0.323564148,-0.316772242,0.010167514,0.001042131
3c,1.00E-07,0.047669068,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.870496976,0,-0.373593156,-0.370985615,0.00654949,0.000907744
3c,1.00E-07,0.000239191,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.99924448,0,-0.323420691,-0.316612728,0.01018055,0.001042479
3c,1.00E-07,0.001541115,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.99515424,0,-0.324820371,-0.318167857,0.010054136,0.001039069
3c,1.00E-07,0.176826551,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.648209307,0,-0.507222024,-0.505871031,0.001937596,0.000497166
3c,1.00E-07,0.000367597,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998839414,0,-0.323558809,-0.316766306,0.010167999,0.001042144
3c,1.00E-07,0.00044722,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998588419,0,-0.323644447,-0.316861516,0.010160225,0.001041936
3c,1.00E-07,9.46E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999701119,0,-0.323265118,-0.31643971,0.010194709,0.001042857
3c,1.00E-07,1.96E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999938087,0,-0.323184439,-0.316349972,0.01020206,0.001043052
3c,1.00E-07,0.009129549,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.972029626,0,-0.332948341,-0.327147318,0.009353182,0.001018778
3c,1.00E-07,0.002168729,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.993195676,0,-0.325494548,-0.318915952,0.009993864,0.001037417
3c,1.00E-07,2.91E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999907975,0,-0.323194689,-0.316361373,0.010201125,0.001043027
3c,1.00E-07,0.003571677,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.988848225,0,-0.327000278,-0.320584568,0.009860674,0.001033707
3c,1.00E-07,0.005708688,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.982306135,0,-0.329290469,-0.323116777,0.009661805,0.001028009
3c,1.00E-07,0.001241551,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.99609209,0,-0.324498455,-0.317810426,0.010083057,0.001039856
3c,1.00E-07,0.000492594,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998445452,0,-0.323693245,-0.316915763,0.010155798,0.001041817
3c,1.00E-07,0.024986304,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.927301868,0,-0.349785382,-0.345500093,0.008063329,0.00097446
3c,1.00E-07,4.92E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999844498,0,-0.323216298,-0.316385409,0.010199156,0.001042975
3c,1.00E-07,0.004626745,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.98560635,0,-0.328131476,-0.321836161,0.009761893,0.001030901
3c,1.00E-07,0.000146319,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999537679,0,-0.323320785,-0.316501623,0.01018964,0.001042722
3c,1.00E-07,0.001945635,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.993890897,0,-0.325254944,-0.318650148,0.010015239,0.001038005
3c,1.00E-07,0.000322143,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.99898276,0,-0.323509919,-0.316711946,0.01017244,0.001042263
3c,1.00E-07,0.000487319,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998462069,0,-0.323687573,-0.316909458,0.010156312,0.001041831
3c,1.00E-07,0.029211351,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.916124806,0,-0.354242385,-0.350308993,0.007754511,0.000962291
3c,1.00E-07,0.164193503,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.664695085,0,-0.494274189,-0.493076298,0.002208859,0.000538332
3c,1.00E-07,0.000577728,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998177324,0,-0.3237848,-0.317017535,0.010147498,0.001041595
3c,1.00E-07,0.058633206,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.84560588,0,-0.385008068,-0.383049242,0.005929628,0.000874484
3c,1.00E-07,7.37E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999766988,0,-0.323242688,-0.316414763,0.010196752,0.001042911
3c,1.00E-07,3.38E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999893248,0,-0.323199703,-0.316366949,0.010200668,0.001043015
3c,1.00E-07,0.003210138,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.989964535,0,-0.326612423,-0.320155045,0.009894795,0.001034665
3c,1.00E-07,0.000333719,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.998946251,0,-0.32352237,-0.31672579,0.010171308,0.001042232
3c,1.00E-07,2.06E-05,0.33,0.99,0.98,0.99,1,0.99,0.99,1,0.99,1,1,2,0,0.999934737,0,-0.32318558,-0.31635124,0.010201956,0.00104305
