scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
1a-symmetric,1.00E-07,0.0001885,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.952969773,0.028206819,0.018291707,-0.010191845,-0.009833075,-3.28E-06,-3.28E-10
1a-symmetric,1.00E-07,0.004791966,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.676042674,0,-0.014792066,-0.014791966,-1.00E-07,-2.19E-11
1a-symmetric,1.00E-07,0.00014814,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.938455,0.046754351,0.014098029,-0.010150127,-0.009872485,-1.90E-06,-1.91E-10
1a-symmetric,1.00E-07,0.001664335,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.857314219,0,-0.011664435,-0.011664335,-1.00E-07,-1.36E-11
1a-symmetric,1.00E-07,0.007798687,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.561839198,0,-0.017798787,-0.017798687,-1.00E-07,-3.17E-11
1a-symmetric,1.00E-07,0.013530049,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.424988494,0,-0.023530149,-0.023530049,-1.00E-07,-5.54E-11
1a-symmetric,1.00E-07,8.83E-05,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.842613362,0.148582026,0.007493125,-0.010088828,-0.009940402,-4.66E-07,-4.67E-11
1a-symmetric,1.00E-07,0.000426264,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.959116359,0,-0.010426364,-0.010426264,-1.00E-07,-1.09E-11
1a-symmetric,1.00E-07,0.000452239,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.956732813,0,-0.010452339,-0.010452239,-1.00E-07,-1.09E-11
1a-symmetric,1.00E-07,0.000808994,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.925155456,0,-0.010809094,-0.010808994,-1.00E-07,-1.17E-11
1a-symmetric,1.00E-07,0.009594575,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.510345334,0,-0.019594675,-0.019594575,-1.00E-07,-3.84E-11
1a-symmetric,1.00E-07,0.018927544,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.345691291,0,-0.028927644,-0.028927544,-1.00E-07,-8.37E-11
1a-symmetric,1.00E-07,0.026597854,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.236776858,4.58E-06,0.763206046,-0.04223304,-0.038757026,-0.005849146,-9.57E-06
1a-symmetric,1.00E-07,0.000287476,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.95947997,0.011816403,0.028363925,-0.010295519,-0.009744803,-8.02E-06,-8.05E-10
1a-symmetric,1.00E-07,0.0044272,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.693135186,0,-0.0144273,-0.0144272,-1.00E-07,-2.08E-11
1a-symmetric,1.00E-07,0.000184342,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.952045398,0.029546538,0.017863393,-0.010187533,-0.009837016,-3.12E-06,-3.13E-10
1a-symmetric,1.00E-07,0.000507982,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.951657502,0,-0.010508082,-0.010507982,-1.00E-07,-1.10E-11
1a-symmetric,1.00E-07,0.000574352,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.945684424,0,-0.010574452,-0.010574352,-1.00E-07,-1.12E-11
1a-symmetric,1.00E-07,0.001572698,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.000231703,0.863871049,3.64E-05,-0.011572698,-0.011572169,1.34E-11,1.80E-15
1a-symmetric,1.00E-07,0.00053004,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.949664003,0,-0.01053014,-0.01053004,-1.00E-07,-1.11E-11
1a-symmetric,1.00E-07,0.018055653,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.356434402,0,-0.028055753,-0.028055653,-1.00E-07,-7.87E-11
1a-symmetric,1.00E-07,0.018530823,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.35049813,0,-0.028530923,-0.028530823,-1.00E-07,-8.14E-11
1a-symmetric,1.00E-07,0.002732986,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.78536172,0,-0.012733086,-0.012732986,-1.00E-07,-1.62E-11
1a-symmetric,1.00E-07,0.004754107,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.677777386,0,-0.014754207,-0.014754107,-1.00E-07,-2.18E-11
1a-symmetric,1.00E-07,0.01120138,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.471667418,0,-0.02120148,-0.02120138,-1.00E-07,-4.50E-11
1a-symmetric,1.00E-07,0.000114659,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.90725976,0.081296383,0.010511723,-0.010115763,-0.009908063,-1.01E-06,-1.02E-10
1a-symmetric,1.00E-07,0.000130433,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.925608239,0.061370908,0.012220371,-0.010131926,-0.009890839,-1.41E-06,-1.41E-10
1a-symmetric,1.00E-07,0.001325143,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.882991056,0,-0.011325243,-0.011325143,-1.00E-07,-1.28E-11
1a-symmetric,1.00E-07,0.00012096,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.915645776,0.072280372,0.011199548,-0.010122214,-0.00990106,-1.16E-06,-1.17E-10
1a-symmetric,1.00E-07,0.004697705,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.680378329,0,-0.014697805,-0.014697705,-1.00E-07,-2.16E-11
1a-symmetric,1.00E-07,0.008559065,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.538820253,0,-0.018559165,-0.018559065,-1.00E-07,-3.44E-11
1a-symmetric,1.00E-07,0.000715439,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.93323287,0,-0.010715539,-0.010715439,-1.00E-07,-1.15E-11
1a-symmetric,1.00E-07,0.013291713,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.429337258,0,-0.023291813,-0.023291713,-1.00E-07,-5.43E-11
1a-symmetric,1.00E-07,0.000245617,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.959149898,0.016323198,0.024125973,-0.010251436,-0.009780983,-5.77E-06,-5.79E-10
1a-symmetric,1.00E-07,7.81E-05,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.788903417,0.203310953,0.006198115,-0.010078467,-0.009955582,-2.87E-07,-2.88E-11
1a-symmetric,1.00E-07,0.007286138,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.578498223,0,-0.017286238,-0.017286138,-1.00E-07,-2.99E-11
1a-symmetric,1.00E-07,0.000856333,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.921121302,0,-0.010856433,-0.010856333,-1.00E-07,-1.18E-11
1a-symmetric,1.00E-07,0.000396581,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.961854698,0,-0.010396681,-0.010396581,-1.00E-07,-1.08E-11
1a-symmetric,1.00E-07,0.000331377,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.967925172,0,-0.010331477,-0.010331377,-1.00E-07,-1.07E-11
1a-symmetric,1.00E-07,7.34E-05,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.750521747,0.242161472,0.005539308,-0.010073707,-0.009963842,-2.09E-07,-2.10E-11
1a-symmetric,1.00E-07,0.008221012,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.548816947,0,-0.018221112,-0.018221012,-1.00E-07,-3.32E-11
1a-symmetric,1.00E-07,0.015473116,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.392570744,0,-0.025473216,-0.025473116,-1.00E-07,-6.49E-11
1a-symmetric,1.00E-07,0.027598311,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.230864164,4.39E-06,0.769119,-0.04331469,-0.039903389,-0.005939592,-1.03E-05
1a-symmetric,1.00E-07,0.000792341,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.926583017,0,-0.010792441,-0.010792341,-1.00E-07,-1.16E-11
1a-symmetric,1.00E-07,6.95E-05,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.705450756,0.287622235,0.004927733,-0.010069753,-0.00997199,-1.44E-07,-1.45E-11
1a-symmetric,1.00E-07,0.010527865,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.487142729,0,-0.020527965,-0.020527865,-1.00E-07,-4.21E-11
1a-symmetric,1.00E-07,0.002564856,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.795870616,0,-0.012564956,-0.012564856,-1.00E-07,-1.58E-11
1a-symmetric,1.00E-07,0.007340616,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.576680775,0,-0.017340716,-0.017340616,-1.00E-07,-3.01E-11
1a-symmetric,1.00E-07,0.002094263,0.01,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.826838281,0,-0.012094363,-0.012094263,-1.00E-07,-1.46E-11
1a-symmetric,1.00E-07,0.026756241,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.788915793,0,-0.126756341,-0.126756241,-1.00E-07,-1.61E-09
1a-symmetric,1.00E-07,0.217735634,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.314727053,0,-0.317735734,-0.317735634,-1.00E-07,-1.01E-08
1a-symmetric,1.00E-07,0.051994429,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.657918851,0,-0.151994529,-0.151994429,-1.00E-07,-2.31E-09
1a-symmetric,1.00E-07,0.026064256,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.793246261,0,-0.126064356,-0.126064256,-1.00E-07,-1.59E-09
1a-symmetric,1.00E-07,0.000651495,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.613790453,0.379735336,0.004000255,-0.10065164,-0.100579531,-6.16E-08,-6.23E-10
1a-symmetric,1.00E-07,0.013094964,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.884212671,0,-0.113095064,-0.113094964,-1.00E-07,-1.28E-09
1a-symmetric,1.00E-07,0.012171532,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.891491791,0,-0.112171632,-0.112171532,-1.00E-07,-1.26E-09
1a-symmetric,1.00E-07,0.346513411,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.222280626,3.69E-06,0.777702906,-0.4498743,-0.447964837,-0.006072114,-0.0012237
1a-symmetric,1.00E-07,0.090468284,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.525021793,0,-0.190468384,-0.190468284,-1.00E-07,-3.63E-09
1a-symmetric,1.00E-07,0.000739438,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.752178747,0.240478373,0.00556469,-0.10073972,-0.100639469,-2.13E-07,-2.16E-09
1a-symmetric,1.00E-07,0.001265953,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.920519081,0.066967603,0.011665538,-0.101267188,-0.101058137,-1.27E-06,-1.30E-08
1a-symmetric,1.00E-07,0.00304997,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.959291663,0.011037929,0.029333754,-0.103057766,-0.102542113,-8.59E-06,-9.08E-08
1a-symmetric,1.00E-07,0.00454275,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.956546483,0,-0.10454285,-0.10454275,-1.00E-07,-1.09E-09
1a-symmetric,1.00E-07,0.470467016,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.174394526,2.56E-06,0.825590849,-0.573404065,-0.57217181,-0.006837674,-0.002243343
1a-symmetric,1.00E-07,0.000969319,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.869379026,0.121014509,0.008433449,-0.100969964,-0.100818366,-6.18E-07,-6.29E-09
1a-symmetric,1.00E-07,0.008577511,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.921001034,0,-0.108577611,-0.108577511,-1.00E-07,-1.18E-09
1a-symmetric,1.00E-07,0.028364702,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.779030359,0,-0.128364802,-0.128364702,-1.00E-07,-1.65E-09
1a-symmetric,1.00E-07,0.006973436,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.934811521,0,-0.106973536,-0.106973436,-1.00E-07,-1.14E-09
1a-symmetric,1.00E-07,0.056152809,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.640398341,0,-0.156152909,-0.156152809,-1.00E-07,-2.44E-09
1a-symmetric,1.00E-07,0.123633978,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.447159242,0,-0.223634078,-0.223633978,-1.00E-07,-5.00E-09
1a-symmetric,1.00E-07,0.447974707,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.181481183,2.71E-06,0.81850394,-0.551013072,-0.549674858,-0.006721572,-0.002035817
1a-symmetric,1.00E-07,0.006028358,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.943143911,0,-0.106028458,-0.106028358,-1.00E-07,-1.12E-09
1a-symmetric,1.00E-07,0.003927896,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.962205563,0,-0.103927996,-0.103927896,-1.00E-07,-1.08E-09
1a-symmetric,1.00E-07,0.003704172,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.964281357,0,-0.103704272,-0.103704172,-1.00E-07,-1.08E-09
1a-symmetric,1.00E-07,0.135467954,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.42468624,0,-0.235468054,-0.235467954,-1.00E-07,-5.54E-09
1a-symmetric,1.00E-07,0.000838933,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.82043894,0.171237293,0.006887202,-0.100839363,-0.1007154,-3.79E-07,-3.85E-09
1a-symmetric,1.00E-07,0.051601594,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.659623672,0,-0.151601694,-0.151601594,-1.00E-07,-2.30E-09
1a-symmetric,1.00E-07,0.001080047,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.894602395,0.094704227,0.009670528,-0.101080896,-0.100907258,-8.44E-07,-8.61E-09
1a-symmetric,1.00E-07,0.017861491,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.848453547,0,-0.117861591,-0.117861491,-1.00E-07,-1.39E-09
1a-symmetric,1.00E-07,0.487134802,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.169491569,2.46E-06,0.830493978,-0.58999128,-0.5888335,-0.00691857,-0.002403557
1a-symmetric,1.00E-07,0.236763311,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.294037998,5.93E-06,0.705942037,-0.340085243,-0.337331857,-0.005008567,-0.000574591
1a-symmetric,1.00E-07,0.066336244,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.601191885,0,-0.166336344,-0.166336244,-1.00E-07,-2.77E-09
1a-symmetric,1.00E-07,0.000711942,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.723042341,0.269886195,0.005150032,-0.100712183,-0.100619382,-1.68E-07,-1.70E-09
1a-symmetric,1.00E-07,0.021169107,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.825292869,0,-0.121169207,-0.121169107,-1.00E-07,-1.47E-09
1a-symmetric,1.00E-07,0.066936585,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.599029866,0,-0.166936685,-0.166936585,-1.00E-07,-2.79E-09
1a-symmetric,1.00E-07,0.002587621,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.959378434,0.015344731,0.024879771,-0.102593232,-0.102153681,-6.15E-06,-6.45E-08
1a-symmetric,1.00E-07,0.103147782,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.492252483,0,-0.203147882,-0.203147782,-1.00E-07,-4.13E-09
1a-symmetric,1.00E-07,0.016890456,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.855501837,0,-0.116890556,-0.116890456,-1.00E-07,-1.37E-09
1a-symmetric,1.00E-07,0.097307142,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.506824025,0,-0.197307242,-0.197307142,-1.00E-07,-3.89E-09
1a-symmetric,1.00E-07,0.007633202,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.929081346,0,-0.107633302,-0.107633202,-1.00E-07,-1.16E-09
1a-symmetric,1.00E-07,0.128172633,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.438264654,0,-0.228172733,-0.228172633,-1.00E-07,-5.21E-09
1a-symmetric,1.00E-07,0.006797877,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.936348201,0,-0.106797977,-0.106797877,-1.00E-07,-1.14E-09
1a-symmetric,1.00E-07,0.02042034,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.830424498,0,-0.12042044,-0.12042034,-1.00E-07,-1.45E-09
1a-symmetric,1.00E-07,0.051058887,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.66199349,0,-0.151058987,-0.151058887,-1.00E-07,-2.28E-09
1a-symmetric,1.00E-07,0.001730199,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.94819219,0.034776417,0.016429691,-0.101732649,-0.101439681,-2.63E-06,-2.71E-08
1a-symmetric,1.00E-07,0.075315305,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.570400854,0,-0.175315405,-0.175315305,-1.00E-07,-3.07E-09
1a-symmetric,1.00E-07,0.07421591,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.574000388,0,-0.17421601,-0.17421591,-1.00E-07,-3.04E-09
1a-symmetric,1.00E-07,0.233033455,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.297309195,6.05E-06,0.702670654,-0.336343332,-0.333556371,-0.004962483,-0.000556738
1a-symmetric,1.00E-07,0.218823138,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.313653522,0,-0.318823238,-0.318823138,-1.00E-07,-1.02E-08
1a-symmetric,1.00E-07,0.000942867,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.861590736,0.129062772,0.008129602,-0.100943467,-0.100797292,-5.67E-07,-5.77E-09
1a-symmetric,1.00E-07,0.001628341,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.944534318,0.039422337,0.015401415,-0.101630493,-0.10135556,-2.30E-06,-2.36E-08
1a-symmetric,1.00E-07,0.0854009,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.539371708,0,-0.185401,-0.1854009,-1.00E-07,-3.44E-09
1a-symmetric,1.00E-07,0.021898183,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.820356773,0,-0.121898283,-0.121898183,-1.00E-07,-1.49E-09
1a-symmetric,1.00E-07,0.038874391,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.720075167,0,-0.138874491,-0.138874391,-1.00E-07,-1.93E-09
1a-symmetric,1.00E-07,0.000906406,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.849330488,0.141681576,0.007703725,-0.100906945,-0.100768377,-4.99E-07,-5.08E-09
1a-symmetric,1.00E-07,0.00151005,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.938985271,0.046121111,0.014197166,-0.101511879,-0.101258122,-1.94E-06,-1.99E-08
1a-symmetric,1.00E-07,0.003614586,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.965115088,0,-0.103614686,-0.103614586,-1.00E-07,-1.07E-09
1a-symmetric,1.00E-07,0.087826823,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.532405321,0,-0.187826923,-0.187826823,-1.00E-07,-3.53E-09
1a-symmetric,1.00E-07,0.194848966,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.339156693,0,-0.294849066,-0.294848966,-1.00E-07,-8.69E-09
1a-symmetric,1.00E-07,0.00432038,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.958585468,0,-0.10432048,-0.10432038,-1.00E-07,-1.09E-09
1a-symmetric,1.00E-07,0.01639329,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.85915606,0,-0.11639339,-0.11639329,-1.00E-07,-1.35E-09
1a-symmetric,1.00E-07,0.001040429,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.886726947,0.102968316,0.009233425,-0.101041203,-0.100875345,-7.61E-07,-7.76E-09
1a-symmetric,1.00E-07,0.048166567,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.67491609,0,-0.148166667,-0.148166567,-1.00E-07,-2.20E-09
1a-symmetric,1.00E-07,0.022927285,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.813489049,0,-0.122927385,-0.122927285,-1.00E-07,-1.51E-09
1a-symmetric,1.00E-07,0.153465686,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.394530722,0,-0.253465786,-0.253465686,-1.00E-07,-6.42E-09
1a-symmetric,1.00E-07,0.048998647,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.671147034,0,-0.148998747,-0.148998647,-1.00E-07,-2.22E-09
1a-symmetric,1.00E-07,0.064527927,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.607799551,0,-0.164528027,-0.164527927,-1.00E-07,-2.71E-09
1a-symmetric,1.00E-07,0.000869156,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.834551344,0.156827286,0.007258296,-0.100869634,-0.10073903,-4.32E-07,-4.39E-09
1a-symmetric,1.00E-07,0.003332527,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.967749484,0,-0.103332627,-0.103332527,-1.00E-07,-1.07E-09
1a-symmetric,1.00E-07,0.213518245,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.318960704,0,-0.313518345,-0.313518245,-1.00E-07,-9.83E-09
1a-symmetric,1.00E-07,0.284343682,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.257893846,4.70E-06,0.742088077,-0.387749371,-0.385395403,-0.005531702,-0.00082664
1a-symmetric,1.00E-07,0.297325783,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.249537179,4.45E-06,0.750445142,-0.400734743,-0.39848054,-0.005656288,-0.000903224
1a-symmetric,1.00E-07,0.108099943,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.480538335,0,-0.208100043,-0.208099943,-1.00E-07,-4.33E-09
1a-symmetric,1.00E-07,0.006877643,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.935649378,0,-0.106877743,-0.106877643,-1.00E-07,-1.14E-09
1a-symmetric,1.00E-07,0.030635745,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.765487272,0,-0.130635845,-0.130635745,-1.00E-07,-1.71E-09
1a-symmetric,1.00E-07,0.001692495,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.946940597,0.036393534,0.016049911,-0.101694833,-0.101408521,-2.50E-06,-2.58E-08
1a-symmetric,1.00E-07,0.005282943,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.949821472,0,-0.105283043,-0.105282943,-1.00E-07,-1.11E-09
1a-symmetric,1.00E-07,0.005647291,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.946545804,0,-0.105647391,-0.105647291,-1.00E-07,-1.12E-09
1a-symmetric,1.00E-07,0.00147255,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0.936857915,0.048613466,0.013812761,-0.101474281,-0.101227295,-1.83E-06,-1.88E-08
1a-symmetric,1.00E-07,0.003625048,0.1,0.99,0.99,1,0.99,0.99,0.99,0.99,0.99,0.99,0.99,3,0,0.965017651,0,-0.103625148,-0.103625048,-1.00E-07,-1.07E-09
